id_candidato,nombre_completo_limpio,sexo_genero,partido,cargo,entidad,eleccion,educacion,nivel_educativo_estandarizado,escala_educativa,educacion_significativa
2300385,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300386,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300423,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300436,NA,NA,PT,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300437,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300440,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300443,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300447,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300450,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300456,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300457,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300459,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300466,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300467,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300468,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300469,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300476,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300479,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300485,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300486,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300488,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300502,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300504,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300506,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300508,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300510,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300511,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300512,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300514,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300515,NA,NA,PASC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300516,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300520,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300521,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300524,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300526,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300527,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300530,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300537,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300541,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300546,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300547,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300550,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300551,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300554,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300559,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300569,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300578,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300579,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300587,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300598,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300619,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300626,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300629,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300631,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300635,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300636,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300640,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300645,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300646,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300649,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300653,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300664,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300665,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300668,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300669,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300671,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300675,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300677,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300688,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300693,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300694,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300698,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300702,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300709,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300711,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300718,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300720,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300749,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300754,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300763,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300764,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300773,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300774,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300775,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300776,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300780,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300785,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300788,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300790,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300794,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300798,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300799,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300801,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300805,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300808,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300810,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300812,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300814,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300815,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300816,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300819,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300825,NA,NA,PANAL,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300828,NA,NA,PANAL,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300829,NA,NA,PANAL,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300834,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300835,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300837,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300838,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300840,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300841,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300842,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300846,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300847,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300850,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300851,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300855,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300856,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300857,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300865,NA,NA,PASC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300866,NA,NA,PASC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300871,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300872,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2300873,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302509,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302558,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302566,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302589,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302652,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302703,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302719,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302730,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302761,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302828,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302844,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302888,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302895,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2302899,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303042,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303129,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303183,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303235,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303239,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303242,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303243,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303252,NA,NA,CONVERGENCIA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303296,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303476,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303582,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303895,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2303978,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2305705,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306356,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306498,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306513,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306519,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306555,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306561,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306575,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306583,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306591,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306599,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306605,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306652,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
2306664,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
5177257,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909810,NA,NA,MC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909817,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909835,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909837,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909844,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909850,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909857,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909861,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909862,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909864,NA,NA,IND.,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909870,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909873,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909876,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909882,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909883,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909886,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909887,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909890,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909891,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909893,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909897,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909900,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909917,NA,NA,IND.,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909928,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909932,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6909945,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6910954,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911003,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911014,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911022,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911070,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911078,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911092,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911111,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911157,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
6911205,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9213983,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9213995,NA,NA,MC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214015,NA,NA,PT,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214032,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214042,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214100,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214104,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214127,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214132,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214159,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214169,NA,NA,PANAL,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214182,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214184,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214191,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214206,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214234,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214245,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214247,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214248,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214256,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214260,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214262,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214274,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214278,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214330,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214334,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214342,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214349,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214357,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214359,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214399,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214409,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214418,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214422,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214426,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214432,NA,NA,PT,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214442,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9214454,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215419,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215426,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215443,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215453,NA,NA,PT,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215476,NA,NA,PVEM,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215485,NA,NA,PANAL,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215491,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215499,NA,NA,PANAL,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215501,NA,NA,MC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215516,NA,NA,MC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215524,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215536,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215692,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215828,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9215963,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216013,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216033,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216199,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216324,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216368,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216451,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216485,NA,NA,MC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216586,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216592,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216596,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216602,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216617,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216683,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216686,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216712,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216714,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216770,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216787,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216795,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216887,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216937,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216939,NA,NA,PRD,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9216942,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217024,NA,NA,MORENA,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217062,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217156,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217188,NA,NA,MC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217193,NA,NA,MC,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217216,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217242,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217289,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217318,NA,NA,PANAL,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217357,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217372,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217381,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217424,NA,NA,PAN,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217447,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217454,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217455,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217460,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217461,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217464,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217467,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217469,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217471,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217477,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217478,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217479,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217480,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217518,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217534,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217542,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
9217578,NA,NA,PRI,NA,NA,NA,NA,NO_ESPECIFICADO,NA,NA
